7.853981633974482790e-01,-5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,-2.000000000000000111e-01,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.819436922293375725e-01,-4.966387909013403879e-01,5.014176094443565379e-01,9.711887372220222581e-01,-2.186588239166334657e-01,2.979305124623946033e-01,-1.678850593176639761e+00,-5.165719320184259354e-04,1.000000000000000056e-01,-1.361961963278916429e-02,1.000000000000000056e-01,9.837797192280103853e-02,0.000000000000000000e+00
7.786145606306444922e-01,-4.932721645520248832e-01,5.029465324865882714e-01,9.429901410210338453e-01,-2.167114838307946934e-01,3.536104887873438019e-01,-1.736046065138789452e+00,-9.985272312962654821e-04,2.000000000000000111e-01,-2.155357041147108743e-02,2.000000000000000111e-01,1.983779719228010441e-01,0.000000000000000000e+00
7.750869396844812798e-01,-4.899012401897240299e-01,5.043558364860181165e-01,9.156791541519581079e-01,-2.065294178635998790e-01,3.907336295626543388e-01,-1.782911005048257280e+00,-1.446230001297685005e-03,3.000000000000000444e-01,-3.592275477128772931e-02,3.000000000000000444e-01,2.983779719228010219e-01,0.000000000000000000e+00
7.713711913126881647e-01,-4.865275807065075342e-01,5.055600976607332875e-01,8.892858001300554260e-01,-1.914892250729349765e-01,4.158937213093745200e-01,-1.822664803735219996e+00,-1.860142285122692559e-03,4.000000000000000222e-01,-5.908297797385092531e-02,4.000000000000000222e-01,3.956862222478476077e-01,0.000000000000000000e+00
7.675028632592675315e-01,-4.831532043421049583e-01,5.065119144703873477e-01,8.638006470845152052e-01,-1.732007753698908414e-01,4.322488084646277651e-01,-1.856857728064997159e+00,-2.240837394947559763e-03,5.000000000000000000e-01,-9.185237178062649610e-02,5.000000000000000000e-01,4.883320958572347492e-01,0.000000000000000000e+00
7.634857295692075718e-01,-4.797801094165372593e-01,5.071988537921318096e-01,8.392010052983269741e-01,-1.526106353793585391e-01,4.416616274697505728e-01,-1.886407923817895016e+00,-2.588983009368864621e-03,5.999999999999999778e-01,-1.345253204839960137e-01,5.999999999999999778e-01,5.758988499473880474e-01,0.000000000000000000e+00
7.593262464888834717e-01,-4.764103960667658844e-01,5.076152278975856191e-01,8.154591962835661123e-01,-1.303419449657994555e-01,4.453663231175288839e-01,-1.911928250867164225e+00,-2.905316184693379315e-03,6.999999999999999556e-01,-1.871528029910444757e-01,6.999999999999999556e-01,6.581261873076911240e-01,0.000000000000000000e+00
7.550321605369965106e-01,-4.730462394940329052e-01,5.077592132004794534e-01,7.925453834537055098e-01,-1.068339341709089174e-01,4.442429172087072886e-01,-1.933861237603476946e+00,-3.190631956845972009e-03,7.999999999999999334e-01,-2.496509778713326688e-01,7.999999999999999334e-01,7.348467990780546133e-01,0.000000000000000000e+00
7.506118467040872044e-01,-4.696898655959117486e-01,5.076314492451508009e-01,7.704289136861375287e-01,-8.240976540740915790e-02,4.389503197533672352e-01,-1.952544253389625339e+00,-3.445773307131970095e-03,8.999999999999999112e-01,-3.218537507888096783e-01,8.999999999999999112e-01,8.059552535854261901e-01,0.000000000000000000e+00
7.460739438304331284e-01,-4.663435299228875786e-01,5.072342270227818695e-01,7.490790508619056265e-01,-5.731358243460074608e-02,4.299981522353649166e-01,-1.968244286750991723e+00,-3.671622220777766982e-03,9.999999999999998890e-01,-4.035429195019866189e-01,9.999999999999998890e-01,8.713896727759831151e-01,0.000000000000000000e+00
7.414271290121025038e-01,-4.630095008923648114e-01,5.065709430494892418e-01,7.284654239050003532e-01,-3.173256134197059708e-02,4.177886051974089021e-01,-1.981177756169174575e+00,-3.869091693017893355e-03,1.099999999999999867e+00,-4.944681166000928219e-01,1.099999999999999867e+00,9.311191034721750803e-01,0.000000000000000000e+00
7.366799630223060946e-01,-4.596900483215390354e-01,5.056456792729053795e-01,7.085583282809341243e-01,-5.810958640774452344e-03,4.026422116037173815e-01,-1.991522239725467935e+00,-4.039118583272409066e-03,1.199999999999999956e+00,-5.943618312303152740e-01,1.199999999999999956e+00,9.851335072479849853e-01,0.000000000000000000e+00
7.321057365547534168e-01,-4.563799265546717998e-01,5.046073511277039403e-01,6.893289504408099955e-01,2.034039438580808462e-02,3.848143670208044043e-01,-1.999423505402696977e+00,-4.182657238090817242e-03,1.300000000000000044e+00,-6.943618312303152518e-01,1.300000000000000044e+00,1.033434744301270580e+00,0.000000000000000000e+00
7.277074042714472002e-01,-4.530798077664667245e-01,5.034585612754016726e-01,6.707466422515936388e-01,4.666223022870834292e-02,3.644790536773368506e-01,-2.004997361970988212e+00,-4.300734019456693702e-03,1.400000000000000133e+00,-7.943618312303152296e-01,1.400000000000000133e+00,1.076033306749514029e+00,0.000000000000000000e+00
7.234851186393687072e-01,-4.497903997919804331e-01,5.021998764393846848e-01,6.527824684364309515e-01,7.312018212611910706e-02,3.417521571808951331e-01,-2.008326321372257972e+00,-4.394371084277191343e-03,1.500000000000000222e+00,-8.943618312303152074e-01,1.500000000000000222e+00,1.112924251452692026e+00,0.000000000000000000e+00
7.194399823349353351e-01,-4.465123853153052935e-01,5.008313491053182354e-01,6.354094537545162957e-01,9.970022441195250384e-02,3.166959048578561475e-01,-2.009459483850215111e+00,-4.464581170158174461e-03,1.600000000000000311e+00,-9.943618312303151852e-01,1.600000000000000311e+00,1.144071828480637043e+00,0.000000000000000000e+00
7.155747135833149253e-01,-4.432464527062710546e-01,4.993521599987610915e-01,6.186028870515219991e-01,1.264038855105302228e-01,2.893224893751116800e-01,-2.008411380532191703e+00,-4.512363987149350247e-03,1.700000000000000400e+00,-1.094361831230315163e+00,1.700000000000000400e+00,1.169387910112118067e+00,0.000000000000000000e+00
7.118946516186163143e-01,-4.399933439755303044e-01,4.977600790252244001e-01,6.023408044316735932e-01,1.532405017313905327e-01,2.596010039413058079e-01,-2.005161167900753494e+00,-4.538703306095495139e-03,1.800000000000000488e+00,-1.194361831230315252e+00,1.800000000000000488e+00,1.188699392757082807e+00,0.000000000000000000e+00
7.084093406611251531e-01,-4.367539311585489914e-01,4.960506169194274229e-01,5.866047796402732439e-01,1.802110574626760997e-01,2.274771475004507826e-01,-1.999656178026785192e+00,-4.544564684452659549e-03,1.900000000000000577e+00,-1.294361831230315341e+00,1.900000000000000577e+00,1.201696842747322913e+00,0.000000000000000000e+00
7.051350444364294923e-01,-4.335293384461894051e-01,4.942156792573209612e-01,5.713811946535446440e-01,2.072706606770342574e-01,1.929302226551480592e-01,-1.991831395996289888e+00,-4.530893788507924132e-03,2.000000000000000444e+00,-1.394361831230315429e+00,2.000000000000000444e+00,1.207852972979560180e+00,0.000000000000000000e+00
7.020984743440167319e-01,-4.303211251982768104e-01,4.922415730223935748e-01,5.566630614883464334e-01,2.342390259880224868e-01,1.561306923666763435e-01,-1.981677502465839513e+00,-4.498615275139494600e-03,2.100000000000000533e+00,-1.494361831230315518e+00,2.100000000000000533e+00,1.206301771765152742e+00,0.000000000000000000e+00
6.993406656729412862e-01,-4.271314815276207599e-01,4.901069461819734796e-01,5.424514972015800351e-01,2.605953350111833711e-01,1.178456523245953458e-01,-1.969441207505462810e+00,-4.448632123057860883e-03,2.200000000000000622e+00,-1.594361831230315607e+00,2.200000000000000622e+00,1.195712831837913548e+00,0.000000000000000000e+00
6.969132522110706995e-01,-4.239630619812654877e-01,4.877848505108877686e-01,5.287516289410109094e-01,2.850949118921675685e-01,8.030187613464112584e-02,-1.956104970513712349e+00,-4.381824904672713787e-03,2.300000000000000711e+00,-1.694361831230315696e+00,2.300000000000000711e+00,1.174412131443821616e+00,0.000000000000000000e+00
6.948433817956451986e-01,-4.208172755512823437e-01,4.852617432089853522e-01,5.155483994312770601e-01,3.055277513065064454e-01,4.804706341824731969e-02,-1.944006775881752302e+00,-4.299049054044524164e-03,2.400000000000000799e+00,-1.794361831230315785e+00,2.400000000000000799e+00,1.141519509122879139e+00,0.000000000000000000e+00
6.930656086370340363e-01,-4.176908716350285489e-01,4.825742141813348929e-01,5.027656646788972727e-01,3.200032850077574875e-01,2.584216301471540037e-02,-1.936017233440518792e+00,-4.201125545873230296e-03,2.500000000000000888e+00,-1.894361831230315873e+00,2.500000000000000888e+00,1.099156786265219399e+00,0.000000000000000000e+00
6.914466696815889657e-01,-4.145770798917626232e-01,4.797952732808786203e-01,4.902921481052985309e-01,3.292337484386729796e-01,1.349193431568042681e-02,-1.932653541828077470e+00,-4.088825228307260175e-03,2.600000000000000977e+00,-1.994361831230315962e+00,2.600000000000000977e+00,1.051644491347016874e+00,0.000000000000000000e+00
6.899003293751281296e-01,-4.114714287528092873e-01,4.769720570869829812e-01,4.780590322318342134e-01,3.353831271080638943e-01,7.193103957016943294e-03,-1.932276622478528383e+00,-3.962867461674523389e-03,2.700000000000001066e+00,-2.094361831230315829e+00,2.700000000000001066e+00,1.001778471809114057e+00,0.000000000000000000e+00
6.883963482899433384e-01,-4.083723034898966708e-01,4.741211508767048666e-01,4.660395922731564444e-01,3.399732339112482293e-01,3.960760422579106058e-03,-1.933423582506039740e+00,-3.823938032009716742e-03,2.800000000000001155e+00,-2.194361831230315918e+00,2.800000000000001155e+00,9.505391217287894046e-01,0.000000000000000000e+00
6.869250216217812621e-01,-4.052791577544377910e-01,4.712479428165725626e-01,4.542220674514402257e-01,3.437639983989153603e-01,2.242273700327663839e-03,-1.935301907798780308e+00,-3.672701725232803936e-03,2.900000000000001243e+00,-2.294361831230316007e+00,2.900000000000001243e+00,8.982410810755173669e-01,0.000000000000000000e+00
6.854820585299923330e-01,-4.021917313403608474e-01,4.683548633737170674e-01,4.425987299846797507e-01,3.471157261773207270e-01,1.289893422734251539e-03,-1.937524315420181331e+00,-3.509806076595498904e-03,3.000000000000001332e+00,-2.394361831230316096e+00,3.000000000000001332e+00,8.450234634198331429e-01,0.000000000000000000e+00
6.840645907102728129e-01,-3.991098402644079335e-01,4.654435599493772502e-01,4.311630605915525716e-01,3.502039335247835727e-01,7.389584031569103708e-04,-1.939901797564610231e+00,-3.335882169798321320e-03,3.100000000000001421e+00,-2.494361831230316184e+00,3.100000000000001421e+00,7.909792622065283663e-01,0.000000000000000000e+00
6.826701813632851668e-01,-3.960333240826354184e-01,4.625154370417713934e-01,4.199090510791732567e-01,3.531180336204967629e-01,4.057525111855616001e-04,-1.942340164764124522e+00,-3.151544796983346986e-03,3.200000000000001510e+00,-2.594361831230316273e+00,3.200000000000001510e+00,7.361874810351818343e-01,0.000000000000000000e+00
6.812965658398739688e-01,-3.929620321383519577e-01,4.595717978242833679e-01,4.088310168366444675e-01,3.559058934496555082e-01,1.943663440403736796e-04,-1.944791465839029954e+00,-2.957392516477551359e-03,3.300000000000001599e+00,-2.694361831230316362e+00,3.300000000000001599e+00,6.807215422152514961e-01,0.000000000000000000e+00
6.799415773694021947e-01,-3.898958197744947785e-01,4.566138848809055961e-01,3.979235368166575970e-01,3.585945406535213098e-01,5.295368430645986486e-05,-1.947230952594306341e+00,-2.754007720476734419e-03,3.400000000000001688e+00,-2.794361831230316451e+00,3.400000000000001688e+00,6.246516947315997603e-01,0.000000000000000000e+00
6.786031228455073894e-01,-3.868345472505383409e-01,4.536428936548855262e-01,3.871814279573479456e-01,3.612001459882923093e-01,-4.747208230028660339e-05,-1.949645860035280620e+00,-2.541956733921831024e-03,3.500000000000001776e+00,-2.894361831230316540e+00,3.500000000000001776e+00,5.680457992957668178e-01,0.000000000000000000e+00
