3,1,0.03803486136528172
5,3,0.17218335142927357
8,5,0.5551503533007495
9,8,0.09962809744354569
11,5,0.05901167648430811
16,8,0.09610920668047931
17,16,0.12667446417139003
22,5,0.11014630888676069
26,9,0.21521334568192912
27,17,0.17186789512211145
29,27,0.36504616611646123
30,26,0.22239485165112952
2,29,0.16357303571203347
